id,count
0,99.077965
1,228.96849
2,81.52369
4,108.040596
5,113.735756
10,135.98723
11,144.30873
12,211.19171
15,76.80978
17,45.227917
18,219.96191
23,212.94298
25,174.50389
26,86.34777
31,198.62737
39,188.58255
40,60.429096
41,148.5061
42,
43,181.44847
51,216.42027
52,70.52095
54,92.461914
60,170.4288
61,194.55167
62,155.53436
63,51.570465
65,141.9242
66,132.14784
68,187.99689
71,61.101677
80,94.12236
82,
94,190.69084
98,204.90634
101,90.4031
102,177.57872
107,116.34089
112,224.2538
113,84.268364
115,
116,166.70213
120,94.11292
121,82.44413
122,224.56248
132,174.47412
143,63.750046
147,
150,74.04565
151,73.97629
152,211.00146
153,95.08904
155,85.555
156,119.68008
159,199.94096
161,91.017136
163,87.348076
177,178.40816
186,90.120415
188,71.03245
190,86.011635
191,99.13703
192,180.45271
195,215.33746
200,182.53304
209,211.55414
210,76.944756
211,233.5666
214,177.56775
215,94.16807
218,156.32002
219,51.88373
222,104.626305
225,67.32701
228,226.99359
236,210.5374
241,82.878555
242,184.67079
243,223.39467
245,78.085594
247,216.78926
251,194.52458
252,88.39524
253,75.86371
254,82.4485
258,209.11403
260,
261,184.99988
265,72.06022
266,206.35901
267,201.66173
269,172.68427
270,
275,154.39542
278,86.42849
279,60.80811
286,112.57212
287,69.06814
288,203.4792
289,180.81584
293,87.397606
294,184.24725
297,
302,118.07587
303,78.327896
304,119.13235
307,144.77849
309,71.33967
311,206.57059
312,146.32564
314,209.23184
315,216.93881
319,192.63033
322,160.74237
323,
325,192.71227
327,206.54054
330,69.233765
332,202.77333
333,84.31675
338,163.26616
341,87.59235
345,154.58064
348,162.27971
349,100.596985
350,128.93834
352,
355,54.837322
356,
358,
363,180.30963
369,195.70538
371,75.61573
372,200.62065
375,219.78091
380,193.6822
388,86.64712
391,
392,187.37444
393,217.22539
394,96.69969
396,68.28603
401,67.89853
407,50.1468
409,88.198006
410,140.34239
416,121.53977
418,127.71635
420,195.24147
421,212.36159
422,195.93666
424,222.70854
428,198.00035
429,215.47154
431,174.07785
435,26.546167
439,115.82594
441,62.87858
447,83.649445
449,200.91515
451,207.92265
452,88.98861
454,181.3669
458,214.39073
463,181.87718
467,81.92597
470,143.62442
471,160.37764
474,210.39082
478,98.88564
483,114.3005
484,166.82094
485,86.46409
486,175.90503
491,135.71309
494,109.68252
495,194.57535
497,186.70522
499,215.80452
515,146.36058
518,188.7184
521,105.85866
525,
529,202.47498
532,176.45638
534,70.672386
540,80.85165
544,223.15714
547,189.1596
549,94.69758
563,66.35563
564,206.87788
567,120.92815
572,166.63484
577,184.08595
578,223.06874
585,213.57906
588,205.20256
589,180.87012
590,139.34883
592,90.0564
594,144.42828
596,81.41132
598,212.29112
599,185.124
605,91.11483
606,163.97952
607,197.79265
608,196.02849
609,
610,200.70412
611,109.57586
614,
615,178.11568
616,199.60912
617,163.73195
618,191.97437
624,123.562035
629,191.5462
631,102.83264
633,98.76569
637,84.56933
638,155.6925
643,
644,179.25363
645,73.04861
646,179.32893
648,168.69875
650,80.92902
651,109.25671
652,223.6225
656,164.82289
657,101.43427
659,83.10319
660,174.05061
662,153.34857
665,213.41116
675,
681,167.69655
682,187.65979
685,71.09573
686,204.38014
689,79.82847
696,165.18016
703,188.80829
704,133.2376
705,164.37161
714,188.82947
717,82.99787
718,92.81154
720,83.02236
721,221.30293
723,196.57655
726,105.360306
728,190.9527
730,110.01304
731,89.79665
734,226.0208
737,65.825584
738,81.76423
745,211.60016
746,87.84827
749,186.28838
752,77.85658
753,92.88427
758,190.1397
765,99.47395
766,207.03108
768,76.14531
769,203.84247
774,184.26039
775,125.35479
781,
784,208.56375
794,110.93987
795,218.52583
796,79.83899
802,142.51547
803,112.55803
805,75.147194
806,214.90749
807,140.10252
809,64.458534
810,202.67528
812,99.353905
814,119.248985
818,195.83699
819,217.93999
825,5.4049926
836,102.518715
839,171.95728
847,213.73701
848,96.30455
851,187.33717
852,177.61751
853,60.602673
857,187.89378
858,101.19692
859,195.8003
861,15.592984
867,154.99141
870,184.50923
871,208.25317
872,228.29306
874,229.47078
881,215.61368
886,171.64183
890,
895,181.18243
899,80.983025
900,204.68742
901,211.76521
902,204.1013
903,90.932076
913,218.28127
918,213.37447
923,168.47685
924,75.67959
926,67.09643
927,83.165054
930,183.4092
934,60.7464
937,179.37071
939,148.50156
941,96.43275
942,226.83751
946,204.70932
950,138.19368
953,85.42459
959,64.33251
961,57.190712
962,96.93139
964,109.81408
969,175.79854
971,163.06985
976,77.06742
978,196.77623
980,207.86311
981,180.41588
990,219.42242
993,74.57711
996,84.8988
998,221.72432
999,194.98392
1006,165.87402
1008,88.58575
1013,85.56675
1015,130.88525
1016,174.45107
1022,213.02061
1026,192.74174
1028,216.52798
1031,42.664333
1034,
1037,207.95874
1040,
1042,80.83385
1046,110.43305
1048,129.22417
1049,161.33804
1050,
1051,204.87459
1052,204.31923
1055,109.830345
1060,173.51157
1064,109.123344
1066,77.8478
1071,174.69168
1073,83.83399
1089,199.24374
1091,136.02219
1092,71.45379
1093,206.39526
1096,210.99052
1097,185.89145
1098,66.225174
1099,86.02361
1102,217.46126
1107,98.806885
1109,93.168625
1111,61.441265
1112,151.29373
1114,233.58199
1116,209.50716
1117,177.90323
1118,87.93515
1122,
1124,188.12038
1127,114.70013
1133,209.2035
1134,76.10708
1135,168.86375
1139,212.27815
1143,
1150,103.89243
1151,141.2484
1153,211.77448
1155,77.56687
1162,73.98846
1163,182.66884
1166,20.82722
1171,86.48209
1172,70.00828
1173,211.26091
1174,105.38392
1177,123.70794
1178,128.13768
1184,105.13714
1185,150.25081
1186,104.411865
1187,204.99304
1188,220.41353
1191,182.83107
1207,135.95793
1213,95.67036
1215,183.66489
1223,210.47209
1227,151.58853
1236,
1237,
1238,107.37562
1241,68.91092
1248,85.57535
1250,73.40463
1251,197.42447
1253,115.79039
1255,141.51413
1257,213.48091
1261,122.639366
1262,212.96545
1265,168.69812
1273,212.94998
1277,200.12653
1278,147.00407
1280,107.16081
1284,172.24025
1285,225.60759
1288,100.999725
1295,142.59412
1297,232.9381
1299,212.54169
1304,181.96803
1308,79.47619
1310,135.05106
1311,158.86264
1314,96.015114
1315,144.0259
1318,39.097256
1320,230.4273
1321,208.74762
1322,184.69536
1330,171.83905
1333,195.86156
1334,176.68047
1341,184.06413
1344,156.61232
1351,193.77968
1354,85.88412
1356,
1363,156.66396
1365,195.60616
1369,167.07118
1373,120.02545
1375,157.12418
