id,count
0,106.1502
1,239.78062
2,86.297905
4,116.97143
5,120.57241
10,155.20186
11,165.03001
12,208.56592
15,78.87081
17,51.752186
18,236.3364
23,228.7096
25,176.73224
26,92.61492
31,215.21654
39,192.17857
40,66.00569
41,161.52817
42,
43,197.64389
51,231.7216
52,77.951256
54,103.86945
60,186.32118
61,198.87871
62,169.7315
63,63.493427
65,160.74303
66,146.0447
68,192.11511
71,69.63116
80,99.83322
82,
94,202.60013
98,222.5064
101,90.73778
102,192.47783
107,131.76173
112,225.1842
113,85.18543
115,
116,184.116
120,113.37656
121,87.08461
122,240.29355
132,191.12453
143,72.174126
147,
150,76.41088
151,82.10563
152,226.05278
153,113.09793
155,84.81737
156,141.60881
159,215.29256
161,109.76397
163,105.852715
177,194.82527
186,102.521515
188,90.90772
190,105.226105
191,108.35815
192,184.58536
195,224.23927
200,197.89182
209,227.89622
210,78.79473
211,237.064
214,191.92987
215,102.12092
218,161.36214
219,54.763264
222,124.059784
225,75.18512
228,242.47585
236,226.6002
241,102.3288
242,200.26753
243,239.4749
245,96.098595
247,233.20609
251,205.31288
252,108.03052
253,75.68309
254,87.56752
258,226.64656
260,
261,189.4892
265,91.16246
266,222.77757
267,205.8603
269,189.76819
270,
275,159.4811
278,102.007965
279,65.073456
286,130.8942
287,88.41464
288,220.6574
289,196.39212
293,106.99828
294,189.0591
297,
302,118.17039
303,78.270134
304,127.00416
307,155.11246
309,76.1194
311,218.56123
312,152.8261
314,220.98157
315,233.15773
319,211.14558
322,177.90408
323,
325,192.87901
327,223.54019
330,80.71148
332,218.71857
333,103.406136
338,172.44899
341,87.611786
345,163.6907
348,181.9182
349,118.71083
350,146.45403
352,
355,63.707703
356,
358,
363,195.187
369,208.0217
371,77.993225
372,206.78238
375,235.31177
380,197.8491
388,106.17441
391,
392,197.52081
393,232.49637
394,100.70124
396,83.38629
401,75.47876
407,71.83971
409,105.285065
410,150.8794
416,128.71878
418,146.3798
420,211.38365
421,214.66562
422,210.62073
424,239.29146
428,202.11499
429,215.75179
431,183.67247
435,33.843426
439,133.66214
441,67.46573
447,92.24019
449,203.20511
451,216.6132
452,101.747635
454,184.13875
458,211.42432
463,192.25752
467,82.111595
470,155.57764
471,177.45512
474,225.58345
478,109.67026
483,122.11416
484,168.59273
485,104.52365
486,184.32349
491,135.29346
494,110.87272
495,198.68343
497,196.84839
499,221.2459
515,157.85681
518,206.58923
521,124.79011
525,
529,218.58212
532,192.2316
534,88.911095
540,100.17142
544,238.86884
547,205.0075
549,112.98327
563,70.17261
564,216.15303
567,123.580666
572,168.75572
577,186.77306
578,239.34152
585,220.51105
588,208.74432
589,181.18867
590,156.61563
592,93.13591
594,159.03151
596,90.40666
598,213.86803
599,200.53345
605,105.28861
606,177.07434
607,206.97618
608,214.26073
609,
610,217.66154
611,126.96563
614,
615,197.14035
616,212.14998
617,177.51564
618,199.53671
624,129.65709
629,203.8828
631,119.9655
633,102.24777
637,99.5854
638,159.99452
643,
644,194.11966
645,85.03054
646,188.42058
648,186.80716
650,100.64938
651,115.3536
652,239.98036
656,180.11824
657,110.5881
659,84.50156
660,178.03717
662,164.59868
665,228.84047
675,
681,186.04224
682,202.75703
685,90.63605
686,220.74374
689,91.4117
696,181.79643
703,198.91046
704,135.0872
705,181.30739
714,206.78981
717,89.98202
718,96.938614
720,103.058685
721,231.6016
723,214.36131
726,107.99038
728,191.85318
730,116.276184
731,104.682976
734,242.05807
737,77.21951
738,101.60375
745,216.5441
746,91.372215
749,203.19981
752,83.453705
753,94.73119
758,207.43019
765,102.39329
766,209.84335
768,86.70315
769,219.3625
774,199.51591
775,143.89989
781,
784,223.04213
794,128.70601
795,234.70763
796,94.48789
802,149.00684
803,128.85243
805,80.216095
806,230.15953
807,147.7596
809,72.459435
810,217.68626
812,105.36654
814,123.770065
818,212.25165
819,226.65865
825,14.73798
836,104.47003
839,181.64232
847,230.40302
848,106.09604
851,189.7055
852,193.94418
853,68.08062
857,204.82793
858,114.12092
859,209.49469
861,23.676254
867,159.57692
870,192.36171
871,224.57205
872,240.94319
874,243.43457
881,231.56206
886,189.23737
890,
895,198.16428
899,93.21129
900,222.25194
901,227.90675
902,219.85817
903,109.41343
913,235.13089
918,231.2426
923,186.15826
924,90.71839
926,84.15265
927,103.04833
930,189.37265
934,68.45436
937,193.94298
939,165.27052
941,116.49545
942,241.56108
946,212.5221
950,143.37663
953,87.97957
959,70.59987
961,65.71504
962,114.101616
964,124.59467
969,177.64081
971,180.43854
976,87.17437
978,214.14693
980,220.52945
981,190.56503
990,232.79703
993,88.65357
996,103.56982
998,226.05054
999,211.78835
1006,182.32362
1008,89.223915
1013,105.72783
1015,132.53577
1016,176.20123
1022,225.15997
1026,204.37631
1028,229.82382
1031,46.33941
1034,
1037,223.3561
1040,
1042,100.586044
1046,128.688
1048,140.57474
1049,175.6288
1050,
1051,210.59065
1052,220.72278
1055,115.45528
1060,190.05605
1064,126.67679
1066,81.200645
1071,182.77385
1073,94.878365
1089,202.14626
1091,138.1904
1092,90.88947
1093,222.53247
1096,219.69313
1097,194.56621
1098,86.07594
1099,86.660614
1102,228.77303
1107,104.73544
1109,105.03572
1111,65.7657
1112,168.30025
1114,248.87831
1116,220.99203
1117,179.63203
1118,90.688156
1122,
1124,204.42783
1127,118.50343
1133,209.75496
1134,93.06796
1135,183.06084
1139,219.32922
1143,
1150,111.23616
1151,158.43524
1153,229.13667
1155,95.93545
1162,92.99295
1163,199.11955
1166,29.666134
1171,103.44312
1172,73.41611
1173,228.28407
1174,111.20913
1177,142.47963
1178,141.34981
1184,105.82064
1185,167.15634
1186,117.17283
1187,219.88213
1188,236.41127
1191,199.5134
1207,148.85924
1213,114.93305
1215,190.19199
1223,219.66437
1227,169.44739
1236,
1237,
1238,126.25813
1241,71.74361
1248,105.11727
1250,75.4631
1251,210.41414
1253,119.84496
1255,146.90433
1257,212.72755
1261,127.16085
1262,219.8157
1265,175.03313
1273,229.81325
1277,200.92532
1278,158.95279
1280,106.7663
1284,176.85196
1285,241.33406
1288,111.01927
1295,160.48662
1297,240.13351
1299,229.3235
1304,189.60878
1308,96.327515
1310,140.2543
1311,170.3216
1314,114.124985
1315,155.85086
1318,46.06852
1320,245.3474
1321,221.49074
1322,188.53096
1330,180.57106
1333,214.1286
1334,189.68016
1341,189.02328
1344,176.35114
1351,211.27666
1354,96.43529
1356,
1363,173.44511
1365,199.05075
1369,181.74951
1373,121.066055
1375,172.86137
1377,71.9872
1379,209.39519
1380,213.11664
1381,123.183975
1384,193.98259
1390,211.23302
1393,220.89764
1395,
1399,221.67549
1400,102.90518
1401,135.24529
1404,214.57777
1408,98.0091
1409,44.142933
1413,194.47202
1416,214.82307
1418,136.0099
1423,106.59271
1424,74.25771
1425,76.99574
1433,237.15565
1434,192.47894
1436,229.07794
1442,210.62149
1444,86.77757
1445,186.5052
1452,202.37971
1455,214.34128
1462,
1467,48.096622
1472,110.9401
1475,134.57108
1493,163.07407
1501,208.03534
1503,222.47258
1504,231.10626
1505,70.715454
1511,230.04518
1512,
1513,163.6528
1514,125.62272
1528,215.83984
1533,242.28505
1534,87.035065
1536,195.82372
1537,93.85651
1539,147.27681
1550,191.50558
1552,200.70924
1554,218.03427
1555,229.02562
1556,81.75017
1559,74.85361
1563,219.29654
