id,count
0,103.944084
1,242.03532
2,58.51836
4,109.30926
5,100.96614
10,142.08998
11,151.33778
12,242.45003
15,75.37653
17,23.260355
18,227.32983
23,213.32262
25,182.55945
26,93.80744
31,186.79689
39,217.19075
40,65.808304
41,134.69478
42,
43,183.27547
51,233.6484
52,70.50129
54,87.40138
60,162.62766
61,193.46265
62,152.5182
63,68.44308
65,147.2978
66,122.59024
68,207.52307
71,51.30491
80,104.348335
82,
94,188.91495
98,214.39673
101,96.386894
102,174.69357
107,103.51514
112,264.857
113,73.32957
115,
116,172.79115
120,86.68216
121,74.740654
122,240.03246
132,180.83069
143,46.748936
147,
150,87.76781
151,80.54244
152,227.54663
153,94.45819
155,76.70777
156,111.01248
159,207.17535
161,90.146095
163,93.11829
177,185.50806
186,101.406715
188,78.1917
190,89.07781
191,102.06432
192,195.98412
195,230.56792
200,190.62343
209,224.27524
210,67.4074
211,255.20303
214,172.68452
215,99.973885
218,163.68619
219,56.598877
222,105.936676
225,74.25058
228,233.47862
236,221.82535
241,87.537224
242,197.10695
243,230.73022
245,74.583755
247,212.75981
251,200.5604
252,90.63686
253,80.96531
254,86.23945
258,218.80641
260,
261,202.23808
265,78.234344
266,205.0868
267,211.71173
269,177.01382
270,
275,155.7343
278,81.114944
279,70.236275
286,112.671036
287,62.560383
288,195.55444
289,186.94409
293,93.81352
294,206.91882
297,
302,115.8966
303,73.084045
304,106.77682
307,140.09879
309,65.54423
311,223.93182
312,113.16246
314,221.43896
315,228.24532
319,197.09712
322,161.83188
323,
325,200.71524
327,205.05057
330,75.28293
332,208.83215
333,93.147934
338,158.21538
341,95.47168
345,133.00244
348,172.78555
349,108.19907
350,125.36713
352,
355,70.366264
356,
358,
363,182.0118
369,209.31172
371,91.450356
372,208.98738
375,223.61063
380,194.1405
388,92.188194
391,
392,199.72124
393,233.7981
394,88.99407
396,66.879135
401,70.52282
407,70.58312
409,95.33375
410,129.88895
416,121.853264
418,134.66632
420,200.62183
421,243.41145
422,202.30037
424,229.30893
428,213.35878
429,237.81157
431,175.64656
435,14.152483
439,113.82813
441,46.309155
447,88.14412
449,209.35051
451,225.35742
452,81.190346
454,203.85597
458,249.70302
463,182.70546
467,83.54763
470,136.39577
471,163.29008
474,220.9106
478,104.38332
483,111.60154
484,185.13087
485,78.67327
486,177.43481
491,128.70381
494,119.959175
495,192.78127
497,182.4712
499,226.18092
515,149.97964
518,195.23448
521,101.81078
525,
529,217.43863
532,168.62022
534,83.395424
540,84.700264
544,223.0474
547,190.56238
549,102.47629
563,72.1606
564,217.0
567,112.17793
572,170.18753
577,199.73247
578,233.26147
585,221.4406
588,216.00098
589,183.20976
590,142.6139
592,87.82362
594,140.18637
596,86.45675
598,228.9273
599,186.99522
605,99.29161
606,161.5881
607,202.50314
608,202.31755
609,
610,209.81607
611,112.784676
614,
615,185.90733
616,210.91235
617,174.89737
618,205.96536
624,121.83404
629,195.35501
631,108.63141
633,92.80688
637,92.95089
638,147.03816
643,
644,181.09633
645,72.168594
646,191.62854
648,176.73346
650,83.94434
651,108.40417
652,224.78026
656,165.94176
657,101.40984
659,100.09429
660,194.55669
662,143.29213
665,235.97025
675,
681,166.78766
682,189.81529
685,61.135803
686,217.35045
689,82.36427
696,166.91637
703,184.23735
704,132.10263
705,167.72437
714,194.51291
717,77.58175
718,90.43472
720,89.50026
721,248.1658
723,194.58298
726,98.60199
728,191.34367
730,118.053406
731,83.08364
734,227.4736
737,68.82025
738,87.74889
745,219.15784
746,78.31009
749,202.7038
752,79.06472
753,83.98739
758,190.88565
765,106.634476
766,232.258
768,76.47514
769,204.20816
774,197.55177
775,130.00142
781,
784,224.28528
794,105.070946
795,224.52332
796,75.01676
802,115.39558
803,103.87491
805,76.36016
806,217.30928
807,135.32954
809,67.69297
810,212.54173
812,96.954605
814,118.04127
818,210.76091
819,229.72574
825,-4.4075685
836,97.59679
839,179.49648
847,216.0759
848,99.702675
851,196.97548
852,175.66628
853,43.39342
857,193.56525
858,107.66043
859,196.05437
861,4.5499954
867,170.86258
870,197.08894
871,202.64575
872,245.3477
874,244.94533
881,223.65065
886,174.80362
890,
895,190.79558
899,88.84338
900,217.86432
901,214.63235
902,214.55695
903,86.32418
913,218.04503
918,216.75752
923,174.22617
924,79.146095
926,71.39251
927,89.28603
930,183.63847
934,62.466625
937,182.69684
939,154.96411
941,105.490875
942,241.9177
946,207.61696
950,140.62393
953,98.87397
959,35.25172
961,59.838043
962,104.08255
964,95.94305
969,193.07243
971,170.74905
976,73.62709
978,202.80702
980,207.80856
981,195.07788
990,225.87715
993,73.0664
996,83.192604
998,239.17267
999,203.57486
1006,166.49512
1008,93.87423
1013,92.98326
1015,122.72228
1016,173.5515
1022,219.265
1026,194.27853
1028,232.83827
1031,38.778763
1034,
1037,220.58989
1040,
1042,85.46382
1046,107.38685
1048,127.153725
1049,170.25662
1050,
1051,221.31888
1052,197.14484
1055,104.06902
1060,180.36432
1064,101.42799
1066,81.315544
1071,165.83757
1073,90.30739
