id,count
0,99.02245
1,230.9859
2,46.040226
4,107.00225
5,79.84787
10,137.53484
11,151.04422
12,219.88455
15,73.24185
17,12.485263
18,221.06468
23,209.19757
25,173.56638
26,88.579796
31,191.29549
39,198.1125
40,62.34298
41,121.22327
42,
43,178.3491
51,224.20865
52,70.139694
54,91.47718
60,167.0315
61,189.4722
62,155.66324
63,61.67583
65,141.40192
66,126.61289
68,193.89409
71,58.917152
80,96.68876
82,
94,187.75858
98,205.66476
101,91.00619
102,176.51015
107,88.29659
112,238.99846
113,76.540405
115,
116,167.2138
120,89.44087
121,77.35515
122,229.89702
132,177.02737
143,35.144608
147,
150,76.25159
151,76.86496
152,218.66763
153,99.7439
155,76.00043
156,95.760605
159,202.10759
161,90.22107
163,90.88284
177,179.55717
186,98.85344
188,76.47959
190,91.03442
191,97.57733
192,182.00383
195,218.63652
200,185.73232
209,216.76402
210,70.68754
211,239.06519
214,175.33972
215,96.74031
218,156.2024
219,51.565643
222,104.08943
225,70.67045
228,227.00058
236,212.65836
241,86.473724
242,190.49069
243,223.39128
245,80.97503
247,210.88486
251,196.71265
252,89.94456
253,76.68474
254,80.879974
258,209.86165
260,
261,189.45154
265,78.43666
266,205.98845
267,202.10667
269,173.75096
270,
275,150.11534
278,87.74954
279,62.75497
286,116.06266
287,66.44125
288,194.10057
289,181.83559
293,91.45266
294,189.88309
297,
302,113.277176
303,71.405304
304,85.791214
307,141.05338
309,66.274475
311,213.36385
312,105.28297
314,212.95892
315,219.56631
319,191.70238
322,159.512
323,
325,190.47585
327,205.46342
330,74.329544
332,203.98573
333,90.17963
338,158.1433
341,86.2604
345,119.6465
348,168.36807
349,106.46141
350,126.06403
352,
355,62.11492
356,
358,
363,182.69885
369,201.00725
371,79.0119
372,200.57957
375,219.11684
380,189.01099
388,89.298706
391,
392,192.72711
393,224.36447
394,88.183525
396,70.7835
401,68.99773
407,67.691315
409,91.517815
410,134.01093
416,118.99764
418,131.14467
420,195.86943
421,223.42691
422,200.06757
424,220.75925
428,201.95695
429,220.45784
431,173.60138
435,-0.99444366
439,113.80286
441,32.268986
447,87.979
449,199.9777
451,214.11816
452,87.56358
454,185.02509
458,224.87747
463,179.41325
467,80.63372
470,120.13758
471,161.25204
474,213.62422
478,102.44626
483,111.60356
484,168.73149
485,86.42365
486,172.43079
491,127.27592
494,108.9868
495,188.45604
497,180.59776
499,216.45108
515,146.33775
518,190.07697
521,103.18256
525,
529,208.76642
532,173.16306
534,84.50442
540,83.2203
544,218.74161
547,186.6902
549,97.45715
563,68.37011
564,208.90787
567,113.04842
572,163.2782
577,186.83195
578,224.7206
585,213.05861
588,205.42834
589,176.32263
590,139.90936
592,87.70913
594,122.817986
596,85.31889
598,214.52754
599,183.69673
605,99.20955
606,164.04752
607,197.10062
608,195.54938
609,
610,204.08987
611,115.58737
614,
615,182.70976
616,203.19968
617,168.44777
618,192.10805
624,119.933716
629,191.89336
631,109.183975
633,93.4796
637,93.3236
638,146.71298
643,
644,177.86452
645,75.62056
646,179.70857
648,172.00209
650,86.325806
651,106.99675
652,220.93881
656,165.22035
657,100.60709
659,86.79809
660,177.89682
662,145.87878
665,223.86665
675,
681,166.33705
682,188.45438
685,65.917366
686,207.47658
689,83.514496
696,162.81361
703,182.26596
704,128.81061
705,166.90685
714,188.5987
717,77.92723
718,90.661125
720,87.17259
721,231.16129
723,190.28467
726,99.234276
728,184.16225
730,110.76531
731,89.90572
734,221.85292
737,70.84222
738,85.74955
745,210.96652
746,81.9003
749,192.74802
752,77.934074
753,86.19908
758,186.78053
765,101.19284
766,213.82858
768,77.52633
769,200.29889
774,190.8099
775,126.862656
781,
784,215.54744
794,111.14822
795,216.92538
796,81.691246
802,105.11818
803,108.67662
805,75.03109
806,212.96738
807,134.83888
809,66.29905
810,205.87433
812,96.626816
814,114.89753
818,201.56836
819,220.03981
825,-19.919842
836,96.51888
839,172.7062
847,211.41
848,99.38673
851,187.00754
852,174.54834
853,31.354078
857,186.72594
858,106.05676
859,192.9453
861,-10.751967
867,158.0566
870,188.60062
871,201.71126
872,236.99496
874,234.63324
881,216.02634
886,169.146
890,
895,183.35887
899,87.23451
900,210.8283
901,207.5767
902,207.39249
903,91.50714
913,212.06017
918,211.31477
923,171.71945
924,82.47814
926,73.303696
927,87.24551
930,178.83145
934,61.756836
937,181.64923
939,152.29384
941,101.50276
942,232.30367
946,201.71503
950,135.8058
953,87.00394
959,27.766
961,59.57556
962,105.77584
964,81.020584
969,176.6675
971,164.09482
976,75.0176
978,196.20403
980,205.54568
981,184.51894
990,219.88516
993,75.640686
996,88.2008
998,224.8874
999,195.93193
1006,164.86409
1008,88.83496
1013,89.8854
1015,120.516045
1016,168.61478
1022,212.60281
1026,192.1962
1028,223.78024
1031,16.718683
1034,
1037,215.31989
1040,
1042,87.12991
1046,112.36757
1048,128.11684
1049,165.52498
1050,
1051,207.8072
1052,198.88329
1055,104.088646
1060,174.28453
1064,108.0005
1066,76.38463
1071,167.18579
1073,89.15105
1089,206.19273
1091,136.49863
1092,73.96403
1093,200.55415
1096,209.7582
1097,187.32555
1098,74.20974
1099,84.878815
1102,222.87778
1107,97.81454
1109,92.58594
1111,33.62372
1112,150.12917
1114,237.12813
1116,213.00664
1117,175.02196
1118,84.838936
1122,
1124,189.06247
1127,111.286156
1133,213.89577
1134,87.56083
1135,169.754
1139,211.46375
1143,
1150,100.66416
1151,139.96355
1153,211.89398
1155,79.88805
1162,81.76847
1163,186.23225
1166,-4.9428663
1171,85.86969
1172,70.23639
1173,207.69118
1174,98.94354
1177,122.61647
1178,101.54679
1184,102.512276
1185,147.59494
1186,108.47267
1187,210.84258
1188,218.09407
1191,183.10112
1207,130.90723
1213,101.78579
1215,177.4084
1223,215.16121
1227,149.78264
1236,
1237,
1238,113.844154
1241,66.99353
1248,92.52181
1250,77.49868
1251,202.58356
1253,108.08427
1255,136.6313
1257,216.71896
1261,124.2717
1262,220.04044
1265,172.93661
1273,207.26228
1277,194.30254
1278,150.11131
1280,97.16416
1284,163.45586
1285,230.2778
1288,103.46236
1295,141.42018
1297,240.50064
1299,209.13226
1304,184.14394
1308,80.59615
1310,129.7599
1311,160.01529
1314,93.39057
1315,142.4424
1318,6.6438193
1320,230.3035
1321,210.40976
1322,187.20613
1330,173.05481
1333,189.68977
1334,185.60042
1341,188.24594
1344,161.84384
1351,200.97139
1354,54.67072
1356,
1363,153.91035
1365,186.97319
1369,169.81189
1373,114.53842
1375,153.01608
1377,74.01906
1379,199.5847
1380,204.41388
1381,114.34049
1384,176.95013
1390,203.58308
1393,201.55415
1395,
1399,208.27534
1400,102.56351
1401,118.77704
1404,200.48502
1408,94.55173
1409,7.9115686
1413,185.74193
1416,205.95523
1418,128.29219
1423,92.19694
1424,66.80303
1425,69.03391
1433,226.78465
1434,173.76201
1436,214.68105
1442,198.85884
1444,79.69159
1445,173.57504
1452,207.06856
1455,188.82039
1462,
1467,11.385105
1472,92.817245
1475,120.12254
1493,158.69913
1501,193.30939
