id,count
0,99.01039
1,234.96895
2,77.29756
4,110.187706
5,111.65118
10,145.10222
11,150.1265
12,207.78114
15,73.70861
17,40.345078
18,226.56783
23,218.19456
25,172.87445
26,86.157394
31,201.02666
39,188.91985
40,59.283504
41,147.46466
42,
43,187.53535
51,223.03662
52,68.920845
54,93.43373
60,174.5566
61,193.52786
62,157.60121
63,54.282513
65,151.14883
66,135.18156
68,186.45638
71,59.75959
80,95.30823
82,
94,193.5998
98,213.84515
101,86.79677
102,180.47643
107,116.44443
112,223.49521
113,79.25939
115,
116,173.78844
120,99.64111
121,78.453316
122,231.32892
132,177.7933
143,61.008053
147,
150,74.02652
151,75.72894
152,216.39433
153,100.240395
155,80.64258
156,124.79391
159,204.2627
161,95.80378
163,93.73876
177,184.52678
186,92.477264
188,77.655556
190,90.70027
191,100.85323
192,180.66354
195,218.02101
200,185.02994
209,217.8751
210,72.60882
211,234.98799
214,180.24573
215,95.07491
218,156.99562
219,48.669785
222,111.40757
225,67.25411
228,232.40959
236,217.8495
241,87.73359
242,190.01526
243,230.72237
245,81.10427
247,222.2194
251,196.22983
252,94.1973
253,72.534134
254,80.84516
258,218.88731
260,
261,184.71507
265,78.063255
266,210.0219
267,201.47232
269,177.54106
270,
275,153.66618
278,89.57105
279,60.507355
286,116.5095
287,74.71615
288,210.32535
289,185.13823
293,93.92223
294,187.03618
297,
302,113.85325
303,74.676476
304,117.73521
307,145.6901
309,69.14206
311,210.30978
312,140.88518
314,213.00395
315,224.0685
319,198.93562
322,167.52193
323,
325,191.49452
327,209.77963
330,70.95374
332,207.55069
333,89.685684
338,164.87402
341,84.02216
345,152.53484
348,168.8634
349,106.82562
350,133.99965
352,
355,56.1301
356,
358,
363,182.79411
369,200.23747
371,75.39337
372,201.77005
375,224.25291
380,193.70293
388,94.93561
391,
392,188.5541
393,223.23247
394,94.66917
396,70.72961
401,67.33893
407,58.424957
409,94.80317
410,141.22528
416,121.3099
418,134.0515
420,201.57018
421,210.72289
422,200.08983
424,230.36739
428,197.52324
429,213.70198
431,173.55959
435,23.784658
439,120.540085
441,58.98809
447,83.65171
449,198.58899
451,211.54585
452,90.36094
454,182.62236
458,211.82797
463,184.13821
467,78.03252
470,142.0431
471,164.59068
474,214.95064
478,100.82227
483,114.48565
484,166.88753
485,91.873024
486,177.85521
491,131.11087
494,108.306305
495,192.67838
497,187.92036
499,217.04604
515,149.8342
518,195.53368
521,111.91455
525,
529,209.15688
532,179.95241
534,75.54989
540,88.900734
544,227.86015
547,194.22617
549,103.79237
563,64.55043
564,209.65424
567,117.64321
572,165.04619
577,182.95543
578,230.51482
585,215.0863
588,205.4267
589,178.71689
590,145.66809
592,86.87858
594,145.47221
596,81.06041
598,211.45024
599,190.27908
605,93.421844
606,165.2147
607,199.51286
608,202.66293
609,
610,207.53896
611,113.87699
614,
615,185.13354
616,202.2784
617,168.2632
618,195.00586
624,123.4105
629,195.3871
