id,count
0,81.425705
1,207.54399
2,44.751835
4,89.992714
5,88.17425
10,127.1312
11,134.63785
12,197.04906
15,54.25671
17,5.717486
18,202.42406
23,188.87625
25,140.87152
26,65.55009
31,175.83348
39,172.62657
40,41.540985
41,117.77144
42,
43,166.04385
51,197.83757
52,49.79471
54,65.66801
60,142.60307
61,155.64185
62,124.516464
63,43.723213
65,135.21349
66,109.63264
68,161.4838
71,29.523056
80,75.695656
82,
94,162.02559
98,195.27356
101,63.549038
102,154.21117
107,94.19226
112,208.20273
113,47.102
115,
116,151.20311
120,85.94615
121,48.2867
122,210.07405
132,164.44942
143,25.972422
147,
150,61.317326
151,56.29011
152,195.16035
153,72.53809
155,59.074024
156,108.53724
159,176.05687
161,87.22121
163,80.20919
177,165.29164
186,69.06875
188,72.5449
190,79.6327
191,84.78464
192,162.70271
195,199.02095
200,169.73068
209,197.1292
210,39.636288
211,203.67763
214,152.21155
215,73.287384
218,130.31413
219,33.41466
222,99.077126
225,51.93894
228,204.99098
236,192.71236
241,78.25408
242,169.34119
243,199.7983
245,63.958385
247,197.37718
251,162.03352
252,84.15236
253,46.74396
254,64.92982
258,197.88707
260,
261,162.96265
265,62.696568
266,183.53647
267,171.25966
269,156.73683
270,
275,127.00442
278,62.025784
279,42.241226
286,94.49843
287,60.856277
288,189.12389
289,170.88176
293,83.19491
294,168.06319
297,
302,84.97286
303,52.840324
304,94.73858
307,121.09072
309,48.11281
311,185.9291
312,102.86047
314,190.1811
315,196.9861
319,184.4967
322,142.28676
323,
325,161.2004
327,185.21327
330,51.0238
332,178.91261
333,79.311005
338,137.05177
341,72.83437
345,119.79493
348,159.49815
349,88.35991
350,114.634995
352,
355,45.229725
356,
358,
363,149.9882
369,175.35062
371,65.30634
372,169.0723
375,199.00705
380,153.64587
388,80.89131
391,
392,162.5576
393,201.29102
394,71.24337
396,53.43654
401,49.219822
407,50.81668
409,82.97309
410,105.94425
416,100.2098
418,117.69546
420,173.2317
421,190.78255
422,166.04596
424,205.63826
428,171.05096
429,189.87114
431,148.56749
435,-6.7077303
439,106.131935
441,21.153006
447,53.65425
449,164.68268
451,184.0671
452,61.859467
454,170.0042
458,199.77061
463,157.63257
467,53.07041
470,109.64098
471,145.21788
474,195.96
478,80.74569
483,86.61649
484,151.18187
485,65.27839
486,150.87761
491,97.67745
494,93.63012
495,162.9177
497,163.96936
499,183.5165
515,126.52977
518,180.9436
521,96.46313
525,
529,189.93521
532,147.46475
534,54.6985
540,72.38137
544,197.90373
547,170.47556
549,93.246605
563,46.39208
564,182.01402
567,83.14875
572,133.12015
577,155.64055
578,202.7494
585,184.45784
588,173.96425
589,144.28346
590,128.77983
592,56.01666
594,116.2134
596,58.571655
598,184.54674
599,160.74245
605,71.478775
606,131.60359
607,171.92653
608,187.35829
609,
610,187.49876
611,89.79558
614,
615,167.20738
616,187.60805
617,148.32124
618,175.44641
624,93.65455
629,169.99147
631,87.215126
633,66.06752
637,66.380135
638,116.634285
643,
644,168.50124
645,49.729362
646,166.52827
648,157.8632
650,73.2766
651,80.5506
652,207.66518
656,150.81934
657,82.15376
659,72.23553
660,161.10017
662,124.63587
665,202.60118
675,
681,160.16228
682,168.31245
685,63.386078
686,188.39838
689,57.815125
696,154.80904
703,164.73064
704,99.59827
705,152.16142
714,180.24854
717,60.849865
718,58.066517
720,82.54426
721,206.5438
723,185.18292
726,69.9464
728,154.45418
730,92.61355
731,64.25213
734,201.01814
737,41.976547
738,78.38325
745,172.74635
746,50.20712
749,180.89764
752,50.093506
753,58.37636
758,178.32793
765,69.446045
766,189.86192
768,52.865593
769,181.54951
774,168.32237
775,119.24639
781,
784,194.01764
794,88.42457
795,206.69646
796,52.945232
802,102.32646
803,95.09531
805,46.796223
806,199.7297
807,109.05571
809,45.124615
810,182.69307
812,70.815834
814,93.78022
818,188.96909
819,190.39308
825,-21.860909
836,70.04052
839,149.56126
847,197.08961
848,71.471954
851,155.39218
852,154.76619
853,21.998747
857,173.1621
858,84.31525
859,178.28636
861,-15.519784
867,135.73409
870,159.97719
871,192.5721
872,199.38254
874,206.09996
881,193.59004
886,157.21768
890,
895,164.9629
899,65.3532
900,193.20935
901,203.046
902,183.18526
903,78.332825
913,201.63448
918,199.49144
923,158.66368
924,55.409557
926,56.591278
927,80.69044
930,157.13223
934,38.888527
937,158.25764
939,137.5959
941,94.66581
942,208.04213
946,177.54913
950,111.5218
953,76.25822
959,20.172892
961,37.112293
962,79.7038
964,88.19436
969,163.3883
971,154.08473
976,58.50241
978,185.92757
980,182.70766
981,161.77133
990,198.20906
993,60.279987
996,71.54467
998,197.65181
999,181.21744
1006,144.36488
1008,62.280643
1013,85.36286
1015,99.94439
1016,137.68185
1022,193.0073
1026,167.24614
1028,195.26736
1031,31.092731
1034,
1037,182.75505
1040,
1042,72.53727
1046,90.555565
1048,103.77987
1049,142.46994
1050,
1051,184.7476
1052,182.18202
1055,86.026695
1060,161.2596
1064,85.943565
1066,55.83826
1071,137.0162
1073,63.2103
1089,177.72911
1091,119.87799
1092,72.88792
1093,197.34149
1096,183.5254
1097,170.83577
1098,67.8274
1099,58.665287
1102,195.65742
1107,71.761246
1109,67.86
1111,42.54419
1112,134.44414
1114,216.1027
1116,198.84184
1117,143.71423
1118,66.53636
1122,
1124,166.44653
1127,80.88178
1133,181.7397
1134,57.642765
1135,143.3419
1139,183.89754
1143,
1150,80.74287
1151,128.67572
1153,190.72408
1155,61.579723
1162,75.01005
1163,175.95851
1166,-9.660567
1171,70.21132
1172,48.456287
1173,194.96573
1174,81.0503
1177,116.1102
1178,92.54911
1184,75.65525
1185,122.866035
1186,83.73803
1187,187.16087
1188,200.18376
1191,161.31166
1207,121.93418
1213,88.633095
1215,145.00795
1223,184.54056
1227,140.23387
1236,
1237,
1238,98.85944
1241,35.453045
1248,81.38354
1250,60.8291
1251,177.05663
1253,88.50134
1255,114.93638
1257,185.8951
1261,103.817955
1262,199.84259
1265,153.4612
1273,204.81932
1277,170.00327
1278,121.182106
1280,77.34903
1284,138.71297
1285,208.4109
1288,86.909966
1295,126.906715
1297,212.03273
1299,194.99654
1304,169.02519
1308,60.96212
1310,108.80182
1311,136.7071
1314,81.14705
1315,110.38957
1318,-4.7989616
1320,207.53638
1321,193.45375
1322,170.40996
1330,149.62685
1333,186.58005
1334,158.15585
1341,166.17564
1344,152.06203
1351,181.01343
1354,48.2431
1356,
1363,134.77373
1365,163.1154
1369,149.98128
1373,88.11581
1375,127.32491
1377,50.397297
1379,177.20152
1380,181.81096
1381,93.86445
1384,162.36969
1390,181.99644
1393,191.30919
1395,
1399,190.92416
1400,89.1196
1401,110.95743
1404,180.66344
1408,63.591312
1409,2.118572
1413,168.36824
1416,186.85954
1418,97.615685
1423,68.67504
1424,46.01717
1425,38.606785
1433,198.92567
1434,160.48854
1436,194.64369
1442,172.27739
1444,58.97304
1445,150.56401
1452,184.1616
1455,183.48888
1462,
1467,4.7601666
1472,68.65809
1475,107.12629
1493,125.724915
1501,182.8956
1503,194.90642
1504,198.48988
1505,47.97599
1511,192.1342
1512,
1513,144.00298
1514,98.804565
1528,195.95345
1533,206.69595
1534,67.93067
1536,171.19675
1537,68.53387
1539,97.90775
1550,162.10745
1552,175.3663
1554,178.25313
1555,195.80507
1556,34.947803
1559,49.4527
1563,181.04173
1566,169.09998
1567,101.33806
1568,63.59255
1571,182.45787
1572,73.393074
1574,
1577,81.52462
1583,51.82337
1585,89.05338
1586,165.204
1587,183.91774
1596,159.08644
1602,44.37234
1604,69.17451
1605,58.67748
1610,195.91838
1611,118.763855
1616,67.40876
1617,117.35822
1618,54.51755
1622,54.88239
1623,41.43767
1628,192.97424
1631,53.700764
1632,179.37643
1633,181.9284
1634,197.10995
1636,184.5421
1637,139.35826
1643,93.611015
1644,119.377144
1646,108.61209
1648,184.60237
1651,60.969746
1656,62.991886
1658,141.45634
1659,72.85847
1665,75.573845
1666,138.9896
1670,91.72951
1674,158.39955
1679,191.56242
1680,181.74011
1683,208.04845
1686,53.587223
1691,115.568886
1693,57.718693
1696,65.36432
1697,96.6533
