id,count
0,133.12817
1,204.2555
2,28.829607
4,71.13886
5,39.6281
10,117.21167
11,190.55258
12,297.88574
15,57.927902
17,40.521404
18,293.86246
23,200.75444
25,129.47894
26,59.440365
31,190.52283
39,194.5973
40,39.247158
41,53.46789
42,
43,136.008
51,251.10086
52,111.81968
54,34.69069
60,106.47507
61,131.33112
62,107.31752
63,36.21145
65,94.906
66,112.60446
68,237.08575
71,64.47228
80,54.181927
82,
94,131.59393
98,282.16776
101,58.28729
102,128.81827
107,26.39895
112,359.9414
113,123.49701
115,
116,116.846985
120,171.01494
121,185.18286
122,327.19315
132,176.60785
143,32.975033
147,
150,30.899694
151,81.30289
152,273.05215
153,82.07172
155,136.56883
156,39.68074
159,156.40387
161,117.02812
163,54.509537
177,142.27307
186,36.900394
188,19.589191
190,78.28075
191,112.44685
192,273.95938
195,291.3559
200,170.45403
209,313.74628
210,36.041523
211,244.03143
214,162.54875
215,51.295483
218,116.99673
219,45.514675
222,133.58078
225,25.621796
228,305.7264
236,192.20491
241,36.478043
242,205.87527
243,209.18912
245,26.80988
247,227.81079
251,148.14908
252,119.79411
253,83.14958
254,114.42058
258,270.6465
260,
261,147.7945
265,75.71396
266,261.90024
267,297.1287
269,143.46819
270,
275,114.490685
278,50.701366
279,76.25299
286,118.84843
287,33.192303
288,181.25484
289,169.70132
293,22.719393
294,214.1058
297,
302,140.11703
303,109.82546
304,52.775936
307,112.047104
309,25.72408
311,168.39256
312,160.68613
314,184.37555
315,253.85323
319,171.66293
322,104.6624
323,
325,135.52142
327,210.61717
330,53.101208
332,171.75424
333,30.478142
338,114.312775
341,108.033844
345,63.752033
348,158.10356
349,62.844402
350,103.553696
352,
355,22.654959
356,
358,
363,126.3292
369,149.37186
371,23.943321
372,147.4422
375,281.4248
380,121.17629
388,55.25957
391,
392,284.48874
393,331.33212
394,134.41344
396,35.497868
401,38.63505
407,77.0338
409,80.99976
410,132.54178
416,92.94537
418,110.20451
420,136.90413
421,278.65976
422,138.60599
424,296.21152
428,282.80087
429,272.50455
431,188.60397
435,46.25434
439,97.76782
441,41.524483
447,81.96225
449,168.07974
451,164.96802
452,30.883232
454,221.404
458,291.98087
463,126.54162
467,37.761604
470,14.865229
471,130.99521
474,283.67807
478,40.854626
483,137.70999
484,130.2885
485,73.30705
486,122.44227
491,121.98498
494,97.25516
495,191.94318
497,180.01547
499,174.91599
515,101.35643
518,196.26218
521,147.55164
525,
529,255.32207
532,109.93829
534,84.18377
540,76.455734
544,298.5455
547,147.00806
549,61.973026
563,54.34342
564,150.80841
567,140.72012
572,117.01742
577,154.57248
578,286.04605
585,232.6943
588,157.03781
589,121.51653
590,98.21016
592,38.93903
594,18.03282
596,29.126402
598,283.7731
599,124.91681
605,38.53628
606,111.55296
607,233.03137
608,189.3305
609,
610,293.56183
611,164.3406
614,
615,244.39249
616,223.251
617,129.89317
618,252.96312
624,140.73355
629,133.15475
631,92.40158
633,132.44188
637,50.12862
638,116.520355
643,
644,168.68301
645,49.88135
646,162.18503
648,212.53497
650,39.458458
651,153.87427
652,219.7832
656,161.28014
657,36.21362
659,65.30959
660,231.59415
662,104.93387
665,341.4918
675,
681,153.91937
682,129.861
685,55.28674
686,158.29945
689,43.3669
696,114.09262
703,171.57498
704,124.06801
705,182.47256
714,197.72787
717,121.00073
718,41.572483
720,104.41225
721,348.09122
723,206.33264
726,155.57336
728,135.78964
730,141.59058
731,39.913498
734,291.2114
737,77.02685
738,30.440506
745,174.66129
746,41.629986
749,211.35217
752,42.464165
753,148.84146
758,225.57513
765,49.398563
766,282.20462
768,78.004906
769,158.80005
774,140.69818
775,101.074715
781,
784,315.55084
794,38.701565
795,278.94687
796,73.37364
802,122.03444
803,134.13277
805,54.019325
806,259.0771
807,114.43912
809,23.666758
810,157.42484
812,144.44116
814,131.74503
818,250.81824
819,154.70209
825,49.73715
836,148.14828
839,119.11496
847,243.89088
848,153.82619
851,145.90979
852,116.530785
853,31.369843
857,138.71045
858,67.38883
859,221.87506
861,48.73326
867,106.73125
870,234.48352
871,193.51859
872,227.49797
874,331.46445
881,166.79108
886,113.12766
890,
895,132.11682
899,83.43212
900,280.8652
901,233.87247
902,265.74442
903,38.28536
913,227.16968
918,204.8667
923,199.60333
924,55.15092
926,37.248997
927,22.515797
930,186.45995
934,48.802635
937,185.4638
939,183.65259
941,108.65994
942,332.78464
946,279.67206
950,118.20676
953,85.62297
959,39.4478
961,35.776928
962,89.673965
964,39.5219
969,188.8297
971,105.6868
976,43.893726
978,230.5007
980,201.47906
981,149.07285
990,217.3126
993,21.524153
996,23.6827
998,321.7477
999,149.35463
1006,118.27823
1008,40.32141
1013,41.62561
1015,111.4276
1016,118.80477
1022,210.13223
1026,206.32222
1028,276.40195
1031,42.11852
1034,
1037,248.96753
1040,
1042,21.396704
1046,35.545143
1048,113.42172
1049,124.791985
1050,
1051,167.0342
1052,219.47481
1055,142.54419
1060,125.939316
1064,46.076508
1066,110.5186
1071,115.53892
1073,37.754498
1089,175.2556
1091,95.02933
1092,97.044205
1093,204.15808
1096,257.67062
1097,179.53473
1098,29.306602
1099,64.42792
1102,165.46526
1107,130.62762
1109,53.437603
1111,38.908
1112,110.95305
1114,312.03632
1116,273.24057
1117,129.7313
1118,127.24459
1122,
1124,146.67296
1127,138.40323
1133,266.964
1134,57.99157
1135,187.90756
1139,310.37357
1143,
1150,122.25517
1151,107.271255
1153,260.73047
1155,36.738564
1162,44.340656
1163,204.17259
1166,47.00908
1171,72.87843
1172,31.569656
1173,214.2448
1174,133.19626
1177,102.6387
1178,25.22821
1184,155.53514
1185,105.121124
1186,145.66937
1187,159.7934
1188,243.02455
1191,128.98767
1207,93.24115
1213,63.752415
1215,123.59521
1223,200.93109
1227,103.42961
1236,
1237,
1238,33.532135
1241,38.425507
1248,34.06574
1250,32.835148
1251,145.85193
1253,125.08245
1255,114.81387
1257,204.91837
1261,123.16501
1262,313.14374
1265,138.4696
1273,181.1278
1277,230.61093
1278,118.10406
1280,127.62628
1284,145.98029
1285,267.80075
1288,72.996475
1295,106.1013
1297,323.07767
1299,248.56601
1304,151.36569
1308,48.45359
1310,109.18402
1311,107.93317
1314,114.630165
1315,127.11253
1318,44.582565
1320,280.3104
1321,275.7687
1322,266.7707
1330,131.53467
1333,161.84497
1334,285.77017
1341,162.78748
1344,170.31383
1351,268.52603
1354,32.361893
1356,
1363,110.43616
1365,171.05237
1369,118.11501
1373,135.32404
1375,105.538864
1377,84.35094
1379,145.44504
1380,271.74945
1381,121.91139
1384,183.11588
1390,215.0613
1393,208.06807
1395,
1399,244.3921
1400,78.21732
1401,137.15274
1404,142.17847
1408,38.5573
1409,42.96603
1413,213.2922
1416,287.08188
1418,119.77084
1423,132.2306
1424,36.48257
1425,32.248043
1433,304.12457
1434,122.72538
1436,254.60147
1442,212.28769
1444,80.19561
1445,162.514
1452,233.45708
1455,171.64691
1462,
1467,40.77675
1472,49.378777
1475,120.960144
1493,117.55989
1501,214.5166
1503,307.83228
1504,246.3667
1505,29.959433
1511,231.73875
1512,
1513,99.807365
1514,68.234436
1528,310.85944
1533,293.62314
1534,40.453453
1536,163.69696
1537,164.33113
1539,20.22938
1550,187.94661
1552,180.02051
1554,199.48685
1555,299.48367
1556,31.472057
1559,46.64166
1563,315.77957
1566,172.76721
1567,43.217777
1568,50.145588
1571,196.10747
1572,32.670685
1574,
1577,35.02154
1583,28.846199
1585,51.49577
1586,187.32217
1587,169.83075
1596,131.05603
1602,60.5578
1604,133.00018
1605,49.9855
1610,315.12427
1611,90.528854
1616,71.89462
1617,117.69296
1618,33.2709
1622,39.151733
1623,51.617016
1628,306.38162
1631,24.332392
1632,150.24165
1633,247.83469
1634,295.19626
1636,180.11884
1637,117.322426
1643,147.11798
1644,112.98739
1646,120.37985
1648,181.54022
1651,56.03508
1656,33.636086
1658,118.02276
1659,19.872381
1665,156.7468
1666,107.028534
1670,61.534473
1674,155.01021
1679,182.95026
1680,197.38365
1683,336.1414
1686,40.760075
1691,118.69059
1693,52.296093
1696,64.75206
1697,127.80934
1703,110.75621
1706,42.628643
1709,171.49036
1710,80.9958
1712,
1713,125.644035
1718,306.48254
1719,158.72496
1722,245.44495
1723,128.80157
1724,242.28519
1728,51.139736
1730,44.63457
1732,25.45142
1737,49.935772
1745,78.3358
1747,35.92382
1748,41.31956
1755,93.51226
1759,41.217625
1761,245.49506
1764,257.6772
1765,122.9888
1766,74.17174
1768,67.46648
1770,42.463085
1771,128.48291
1774,116.0442
1785,106.0773
1788,172.02994
1792,37.881954
1794,225.01028
1797,105.608025
1798,13.373944
1799,272.6853
1802,114.8631
1806,53.703777
1808,127.90915
1810,234.74432
1818,24.501528
1819,254.60693
1820,266.4938
1822,194.74475
1826,237.40678
1827,319.82874
1835,28.404226
1841,100.56549
1842,117.903755
1843,43.704613
1846,46.54576
1849,90.471245
1850,232.8801
1851,136.43005
